id,claimcst0,veh_value,exposure,veh_body,veh_age,gender,area,agecat,clm,numclaims
445,0,1.58,0.781419746,HBACK,2,F,A,4,0,0
446,0,1.79,0.085118979,HBACK,1,M,A,3,0,0
447,0,0.48,0.218061059,SEDAN,4,F,A,3,0,0
448,0,1.53,0.292904246,HBACK,2,M,A,2,0,0
449,0,1.96,0.690988142,SEDAN,2,M,A,3,0,0
450,0,0.43,0.630413797,HBACK,4,F,A,2,0,0
451,0,1.18,0.003090662,STNWG,4,F,A,2,0,0
452,0,3.54,0.26450019,STNWG,2,M,A,4,0,0
453,0,1.89,0.264473639,STNWG,3,M,A,3,0,0
454,0,3.55,0.652030199,STNWG,2,M,A,4,0,0
455,0,1.38,0.06488472,SEDAN,2,F,A,5,0,0
456,0,1.38,0.26424019,HBACK,2,F,A,4,0,0
457,0,1.84,0.361963172,SEDAN,2,F,A,5,0,0
458,0,5.7,0.999319457,STNWG,1,M,A,4,0,0
459,0,1.24,0.786765606,HBACK,3,M,A,2,0,0
460,0,0.83,0.192715393,SEDAN,4,F,A,3,0,0
461,0,1.46,0.257108113,SEDAN,2,M,A,3,0,0
462,0,0.8,0.273697437,HBACK,3,M,A,3,0,0
463,0,1.79,0.691978646,HBACK,2,F,A,5,0,0
464,0,1.17,0.928314787,SEDAN,3,F,A,2,0,0
465,0,2.12,0.602652414,HBACK,1,F,A,4,0,0
466,0,3.21,0.187414537,STNWG,1,F,A,4,0,0
467,0,1.49,0.750523597,UTE,3,M,A,1,0,0
468,0,0.98,0.678745657,HBACK,3,F,A,4,0,0
469,0,0.79,0.928656745,HBACK,3,F,A,2,0,0
470,0,2.72,0.319829543,HDTOP,1,M,A,4,0,0
471,0,0.43,0.975482373,SEDAN,4,M,A,6,0,0
472,0,7.72,0.974818098,SEDAN,1,F,A,4,0,0
473,0,1.93,0.023489199,SEDAN,1,M,A,6,0,0
474,0,2.01,0.310654613,HBACK,1,M,A,6,0,0
475,0,1.28,0.240500369,SEDAN,3,M,A,6,0,0
476,0,1.63,0.064969576,SEDAN,2,F,A,3,0,0
477,0,1.44,0.371391495,HBACK,1,M,A,6,0,0
478,0,2.3,0.92899813,UTE,3,F,A,4,0,0
479,0,1.84,0.92836963,HBACK,3,F,A,5,0,0
480,0,1.25,0.099592861,SEDAN,4,M,A,2,0,0
481,0,1.85,0.17659107,STNWG,3,F,A,3,0,0
482,0,0.38,0.972806368,SEDAN,4,F,A,5,0,0
483,0,1.42,0.579237305,SEDAN,3,M,A,4,0,0
484,0,1.45,0.400634811,HBACK,1,F,A,3,0,0
485,0,1.46,0.641627657,SEDAN,3,F,A,5,0,0
486,0,5.37,0.306346511,SEDAN,2,F,A,5,0,0
487,0,0.98,0.109922507,SEDAN,4,F,A,2,0,0
488,0,1.41,0.645212326,HBACK,1,M,A,5,0,0
489,0,3.1,0.924254576,STNWG,2,F,A,3,0,0
490,0,3.2,0.716286363,STNWG,3,M,A,2,0,0
491,0,1.85,0.041785684,SEDAN,1,M,A,6,0,0
492,0,2.89,0.613303736,STNWG,1,F,A,4,0,0
493,0,1.6,0.455812923,SEDAN,3,M,A,3,0,0
494,0,0.83,0.42262229,HBACK,3,F,A,3,0,0
495,0,0.56,0.456381768,HBACK,4,F,A,1,0,0
496,0,0.94,0.421959559,HBACK,3,F,A,3,0,0
497,0,1.21,0.677342142,SEDAN,4,F,A,6,0,0
498,0,1.17,0.257052491,SEDAN,3,F,A,5,0,0
499,0,0.85,0.223984022,SEDAN,3,F,A,4,0,0
500,0,1.87,0.944871322,HBACK,2,F,A,4,0,0
501,0,1.47,0.528940193,HBACK,1,F,A,4,0,0
502,0,1.9,0.544293286,HBACK,2,F,A,4,0,0
503,0,1.09,0.786614051,HBACK,4,F,A,4,0,0
504,0,3.39,0.742028749,STNWG,1,F,A,5,0,0
505,0,3.1,0.617075394,HBACK,2,M,A,5,0,0
506,0,1.99,0.289446682,SEDAN,1,M,A,6,0,0
507,0,1.56,0.368836475,STNWG,4,F,A,3,0,0
508,0,1.22,0.20670543,SEDAN,4,F,A,4,0,0
509,0,1.15,0.182003148,SEDAN,3,F,A,6,0,0
510,0,1.37,0.424210247,STNWG,3,M,A,4,0,0
511,0,1.32,0.431071051,HBACK,2,F,A,3,0,0
512,0,1.7,0.741941549,SEDAN,1,F,A,5,0,0
513,0,3.32,0.113639177,UTE,2,M,A,4,0,0
514,0,3.4,0.173186109,STNWG,2,F,A,2,0,0
515,0,0.79,0.241250046,HBACK,3,F,A,1,0,0
516,0,1.52,0.335515681,HDTOP,4,M,A,2,0,0
517,0,1.95,0.374439384,HBACK,3,F,A,4,0,0
518,0,0.57,0.432318924,HBACK,4,F,A,4,0,0
519,0,1.99,0.124375643,HBACK,1,M,A,2,0,0
520,0,1.79,0.361718103,UTE,2,M,A,2,0,0
521,0,1.6,0.970044828,HBACK,3,F,A,6,0,0
522,0,0.46,0.044075135,HBACK,4,F,A,2,0,0
523,0,1.78,0.232658463,SEDAN,3,F,A,6,0,0
524,0,1.04,0.058152901,SEDAN,3,F,A,4,0,0
525,0,1.34,0.96418885,SEDAN,3,F,A,4,0,0
526,0,1.71,0.425865007,HBACK,2,M,A,4,0,0
527,0,1.09,0.462544042,SEDAN,3,F,A,4,0,0
528,0,1.95,0.711362076,SEDAN,2,M,A,1,0,0
529,0,6.86,0.596401617,STNWG,1,M,A,3,0,0
530,0,4.15,0.983146438,STNWG,2,F,A,4,0,0
531,0,1.58,0.909808436,HBACK,2,F,A,2,0,0
532,0,2.47,0.975025721,STNWG,3,M,A,2,0,0
533,0,1.64,0.659708446,SEDAN,2,M,A,3,0,0
534,0,0.57,0.737904891,SEDAN,4,F,A,5,0,0
535,0,1.65,0.731116173,STNWG,4,M,A,3,0,0
536,0,0.8,0.036322543,COUPE,4,M,A,1,0,0
537,0,2.49,0.124221356,STNWG,2,F,A,3,0,0
538,0,1.91,0.300697052,UTE,3,M,A,4,0,0
539,0,2.61,0.595157949,SEDAN,1,M,A,5,0,0
540,0,1.38,0.969714368,HBACK,2,F,A,3,0,0
541,0,0.31,0.90643343,PANVN,4,M,A,6,0,0
542,0,3.26,0.564292541,HBACK,1,F,A,5,0,0
543,0,1.66,0.977858688,HBACK,2,M,A,4,0,0
544,0,1.44,0.050316307,HBACK,3,M,A,6,0,0
545,0,1.03,0.961449748,SEDAN,3,F,A,6,0,0
546,0,1.43,0.961924883,SEDAN,4,F,A,5,0,0
547,0,0.36,0.996659749,SEDAN,4,F,A,6,0,0
548,0,0.76,0.652505147,HBACK,3,F,A,2,0,0
549,0,0.9,0.105756691,HBACK,3,M,A,4,0,0
550,0,2.08,0.614194396,SEDAN,1,M,A,6,0,0
551,0,1.3,0.623577014,COUPE,3,F,A,4,0,0
552,0,0.72,0.107105135,COUPE,4,M,A,5,0,0
553,0,1.01,0.293327798,SEDAN,3,M,A,4,0,0
554,0,1.22,0.090339195,STNWG,4,M,A,6,0,0
555,0,1.99,0.977693595,SEDAN,1,F,A,4,0,0
556,0,0.58,0.351483948,SEDAN,4,M,A,2,0,0
557,0,0.88,0.671505448,HBACK,3,F,A,5,0,0
558,0,0.84,0.905937985,HBACK,3,M,A,3,0,0
559,0,1.29,0.287861609,STNWG,4,M,A,2,0,0
560,0,1.67,0.498113631,HBACK,2,F,A,1,0,0
561,0,1.48,0.183886099,SEDAN,3,M,A,4,0,0
562,0,4.81,0.905511938,STNWG,1,M,A,1,0,0
563,0,3.57,0.945007936,HDTOP,2,M,A,2,0,0
564,0,2.06,0.303767089,HBACK,1,F,A,2,0,0
565,0,4.18,0.632877041,SEDAN,3,F,A,6,0,0
566,0,1.42,0.999322499,SEDAN,2,F,A,5,0,0
567,0,1,0.217391515,SEDAN,3,M,A,4,0,0
568,0,4.63,0.422655455,STNWG,1,F,A,5,0,0
569,0,1.73,0.135878958,HBACK,2,F,A,4,0,0
570,0,3.67,0.014770367,STNWG,2,F,A,3,0,0
571,0,0.85,0.099843585,HBACK,3,F,A,2,0,0
572,0,0.42,0.217728391,HBACK,4,F,A,6,0,0
573,0,0.42,0.033230388,COUPE,4,M,A,2,0,0
574,0,1.7,0.804372385,HBACK,2,M,A,2,0,0
575,0,0.83,0.426383755,HBACK,3,F,A,5,0,0
576,0,1.27,0.445986922,TRUCK,4,M,A,5,0,0
577,0,1.33,0.999337267,MIBUS,4,M,A,3,0,0
578,0,1.15,0.006539291,SEDAN,3,M,A,4,0,0
579,0,2.09,0.996664783,STNWG,3,F,A,4,0,0
580,0,6.12,0.897532662,STNWG,2,F,A,4,0,0
581,0,1.78,0.714993965,SEDAN,2,F,A,5,0,0
582,0,5.27,0.29528507,STNWG,1,M,A,2,0,0
583,0,1.38,0.999318611,HBACK,2,F,A,4,0,0
584,0,3.25,0.283672152,BUS,2,F,A,3,0,0
585,0,1.62,0.40289982,SEDAN,3,F,A,4,0,0
586,0,1.66,0.716680044,SEDAN,3,F,A,6,0,0
587,0,1.45,0.622654461,HBACK,2,F,A,2,0,0
588,0,2.9,0.274118415,SEDAN,1,F,A,4,0,0
589,0,4.86,0.784670441,SEDAN,2,M,A,6,0,0
590,0,1.74,0.26743722,HBACK,1,F,A,3,0,0
591,0,3.12,0.081488558,STNWG,2,M,A,3,0,0
592,0,1.39,0.96676597,HBACK,2,M,A,2,0,0
593,0,1.34,0.14295111,SEDAN,4,M,A,4,0,0
594,0,0.74,0.564872802,SEDAN,4,M,A,3,0,0
595,0,2.85,0.26358651,SEDAN,3,F,A,5,0,0
596,0,1.29,0.711348313,SEDAN,3,F,A,3,0,0
597,0,0.94,0.074123559,HBACK,3,F,A,4,0,0
598,0,1.12,0.841291307,HBACK,2,M,A,2,0,0
599,0,2.03,0.432157399,SEDAN,1,M,A,4,0,0
600,0,2.16,0.221409835,SEDAN,3,F,A,2,0,0
601,0,1.29,0.173772231,HBACK,1,F,A,3,0,0
602,0,0.63,0.977908816,HBACK,4,F,A,2,0,0
603,0,2.1,0.262129068,STNWG,3,F,A,2,0,0
604,0,0.4,0.660237359,SEDAN,4,F,A,3,0,0
605,0,1.99,0.967422538,UTE,3,M,A,1,0,0
606,0,1.92,0.240392806,STNWG,4,M,A,1,0,0
607,0,1.39,0.67640344,SEDAN,3,M,A,6,0,0
608,0,1.74,0.372546923,SEDAN,4,F,A,3,0,0
609,0,0.67,0.670144201,COUPE,4,M,A,4,0,0
610,0,3.15,0.029235694,COUPE,4,F,A,2,0,0
611,0,2.83,0.273060312,STNWG,1,F,A,4,0,0
612,0,0.67,0.956323103,TRUCK,4,M,A,6,0,0
613,0,1.71,0.673834791,SEDAN,3,F,A,3,0,0
614,0,0.61,0.586285442,HBACK,4,F,A,3,0,0
615,0,5.97,0.089476698,STNWG,1,F,A,2,0,0
616,0,1.11,0.670419546,HBACK,2,F,A,4,0,0
617,0,0.85,0.720485353,HBACK,3,F,A,4,0,0
618,0,1.27,0.756995488,STNWG,3,M,A,5,0,0
619,0,1.62,0.953861326,MIBUS,4,F,A,4,0,0
620,0,1.96,0.721004832,SEDAN,2,F,A,2,0,0
621,0,3.29,0.659488026,STNWG,2,M,A,4,0,0
622,0,4.23,0.99932225,STNWG,3,F,A,4,0,0
623,0,2.88,0.283108508,SEDAN,1,M,A,2,0,0
624,0,0.39,0.586604484,SEDAN,4,M,A,5,0,0
625,0,1.31,0.258186686,HBACK,1,F,A,2,0,0
626,0,2.85,0.352503825,STNWG,3,M,A,3,0,0
627,0,2.06,0.25681554,STNWG,2,F,A,3,0,0
628,0,3.12,0.532579387,TRUCK,3,M,A,2,0,0
629,0,0.44,0.031722341,HBACK,4,M,A,3,0,0
630,0,0.76,0.106885985,HBACK,3,F,A,6,0,0
631,0,4.66,0.59308373,STNWG,1,M,A,2,0,0
632,0,2.96,0.387372727,STNWG,3,M,A,2,0,0
633,0,5,0.341175132,STNWG,1,M,A,4,0,0
634,0,2.64,0.656496101,STNWG,2,F,A,4,0,0
635,0,2.68,0.983285198,SEDAN,1,M,A,2,0,0
636,0,4.79,0.985898691,STNWG,1,F,A,4,0,0
637,0,1.22,0.780861555,HBACK,2,F,A,4,0,0
638,0,2,0.274577304,HBACK,1,M,A,4,0,0
639,0,2.48,0.195051718,HDTOP,3,M,A,5,0,0
640,0,0.9,0.98590662,SEDAN,4,F,A,5,0,0
641,0,1.56,0.183088265,SEDAN,2,M,A,4,0,0
642,0,0.71,0.338598843,HBACK,3,F,A,5,0,0
643,0,2.39,0.776072428,SEDAN,2,M,A,5,0,0
644,0,1.23,0.401872273,HBACK,2,F,A,1,0,0
645,0,1.51,0.097793281,UTE,4,M,A,4,0,0
646,0,4.34,0.580482364,STNWG,2,M,A,2,0,0
647,0,1.8,0.065850412,SEDAN,2,F,A,3,0,0
648,0,2.46,0.359138567,SEDAN,1,F,A,3,0,0
649,0,4.28,0.652538041,SEDAN,1,F,A,1,0,0
650,0,1.04,0.816641201,HBACK,3,F,A,5,0,0
651,0,0.99,0.821642795,HBACK,3,M,A,2,0,0
652,0,1.93,0.956674211,SEDAN,2,F,A,5,0,0
653,0,4.64,0.582380918,STNWG,2,F,A,2,0,0
654,0,2.05,0.11134453,SEDAN,2,F,A,4,0,0
655,0,11.41,0.027967325,CONVT,2,F,A,3,0,0
656,0,0.42,0.662296992,SEDAN,4,M,A,3,0,0
657,0,1.83,0.664809421,HBACK,1,F,A,3,0,0
658,0,0.84,0.659993084,HBACK,4,F,A,6,0,0
659,0,0.55,0.6687729,SEDAN,4,F,A,2,0,0
660,0,1.88,0.032230684,STNWG,2,F,A,3,0,0
661,0,1.25,0.095298607,SEDAN,3,F,A,4,0,0
662,0,2.21,0.668811391,SEDAN,3,M,A,5,0,0
663,0,1.79,0.69435956,SEDAN,2,F,A,3,0,0
664,0,1.26,0.030994125,HBACK,3,M,A,1,0,0
665,0,1.68,0.639273827,HBACK,1,F,A,4,0,0
666,0,1.61,0.262005596,SEDAN,1,M,A,1,0,0
667,0,4.8,0.945009689,STNWG,2,M,A,3,0,0
668,0,6.01,0.320399505,COUPE,1,M,A,6,0,0
669,0,1.91,0.951476445,STNWG,3,M,A,5,0,0
670,0,1.92,0.041315389,HBACK,2,F,A,4,0,0
671,0,1.16,0.999328673,SEDAN,3,F,A,3,0,0
672,0,1.36,0.181789019,COUPE,4,M,A,4,0,0
673,0,0.32,0.393380232,HBACK,4,F,A,4,0,0
674,0,1.46,0.064150893,SEDAN,3,F,A,3,0,0
675,0,1.1,0.980533505,UTE,3,M,A,3,0,0
676,0,1.43,0.723462132,HBACK,3,F,A,5,0,0
677,0,3.7,0.742378241,TRUCK,2,M,A,2,0,0
678,0,3.13,0.034090958,STNWG,1,F,A,2,0,0
679,0,2.56,0.662607498,STNWG,3,M,A,6,0,0
680,0,0.48,0.514315138,SEDAN,4,M,A,3,0,0
681,0,1.23,0.942873801,HBACK,3,F,A,5,0,0
682,0,1.57,0.532609043,HBACK,1,M,A,5,0,0
683,0,0.76,0.441121112,SEDAN,4,F,A,3,0,0
684,0,1.87,0.349879003,STNWG,4,F,A,2,0,0
685,0,1.48,0.328444003,HBACK,1,F,A,4,0,0
686,0,0.97,0.751279479,HBACK,3,F,A,2,0,0
687,0,3.53,0.573154764,STNWG,1,F,A,3,0,0
688,0,1.96,0.370378774,SEDAN,2,M,A,4,0,0
689,0,0.79,0.71579257,SEDAN,4,F,A,3,0,0
690,0,1.62,0.698496856,SEDAN,3,F,A,5,0,0
691,0,2.98,0.358106027,SEDAN,2,F,A,3,0,0
692,0,1.91,0.363782731,SEDAN,2,F,A,5,0,0
693,0,0.7,0.640586512,HBACK,4,F,A,4,0,0
694,0,2.08,0.233756227,SEDAN,3,M,A,1,0,0
695,0,1.54,0.217398189,HBACK,2,F,A,5,0,0
696,0,2.44,0.941038983,HBACK,1,F,A,5,0,0
697,0,2.96,0.238749278,STNWG,1,F,A,3,0,0
698,0,0.27,0.235261519,HBACK,4,M,A,4,0,0
699,0,1.92,0.712508549,SEDAN,2,F,A,4,0,0
700,0,1.89,0.977873223,SEDAN,2,F,A,5,0,0
701,0,2.92,0.231426966,STNWG,3,F,A,3,0,0
702,0,0.54,0.574275192,SEDAN,4,M,A,5,0,0
703,0,6.49,0.320711868,CONVT,3,M,A,5,0,0
704,0,0.55,0.69428568,HBACK,4,F,A,1,0,0
705,0,2.08,0.3924936,HBACK,1,F,A,1,0,0
706,0,0.48,0.64243722,HBACK,4,F,A,4,0,0
707,0,6.04,0.045134745,STNWG,1,M,A,1,0,0
708,0,2.11,0.370945122,SEDAN,2,F,A,4,0,0
709,0,1.71,0.231722671,UTE,3,F,A,6,0,0
710,0,1.64,0.016823164,HBACK,1,M,A,5,0,0
711,0,0.45,0.635601027,SEDAN,4,F,A,4,0,0
712,0,2.09,0.935577287,SEDAN,1,F,A,5,0,0
713,0,0,0.109340882,TRUCK,2,M,A,1,0,0
714,0,4.61,0.940379693,STNWG,2,F,A,5,0,0
715,0,1.22,0.656769663,STNWG,4,M,A,2,0,0
716,0,1.52,0.377630943,SEDAN,3,F,A,4,0,0
717,0,2.02,0.187672485,STNWG,2,F,A,5,0,0
718,0,3.57,0.278592113,STNWG,2,F,A,2,0,0
719,0,0.91,0.820952927,SEDAN,3,F,A,5,0,0
720,0,2.2,0.612919014,HBACK,1,F,A,3,0,0
721,0,0.45,0.016765451,HBACK,4,F,A,6,0,0
722,0,1.59,0.165786462,SEDAN,3,M,A,4,0,0
723,0,2.81,0.195177127,STNWG,2,M,A,6,0,0
724,0,1.36,0.025950306,HBACK,2,F,A,2,0,0
725,0,0.78,0.305951409,HBACK,4,F,A,6,0,0
726,0,1.45,0.297403506,HBACK,2,F,A,4,0,0
727,0,2.1,0.943485391,SEDAN,1,M,A,4,0,0
728,0,1.42,0.616957633,HBACK,2,F,A,1,0,0
729,0,1.79,0.096528074,HBACK,2,M,A,6,0,0
730,0,1.37,0.324916785,SEDAN,2,F,A,5,0,0
731,0,1.48,0.144898053,HBACK,1,M,A,3,0,0
732,0,1.64,0.04632949,HBACK,2,F,A,4,0,0
733,0,1.79,0.423760031,SEDAN,2,M,A,4,0,0
734,0,1.89,0.691341473,STNWG,4,M,A,2,0,0
735,0,2.5,0.540131487,SEDAN,1,M,A,2,0,0
736,0,0.72,0.353019275,STNWG,4,F,A,4,0,0
737,0,1.58,0.016563788,SEDAN,3,F,A,4,0,0
738,0,1.58,0.57555208,HBACK,1,F,A,4,0,0
739,0,0.81,0.183337369,SEDAN,3,F,A,3,0,0
740,0,1.42,0.928477176,STNWG,3,M,A,2,0,0
741,0,2.44,0.21600272,SEDAN,1,M,A,6,0,0
742,0,1.74,0.831682553,STNWG,4,F,A,2,0,0
743,0,0.76,0.051553328,SEDAN,4,M,A,2,0,0
744,0,2.55,0.57761356,UTE,3,F,A,4,0,0
745,0,1.06,0.788925002,HBACK,3,M,A,5,0,0
746,0,9.04,0.564993157,COUPE,1,M,A,4,0,0
747,0,1.76,0.217273741,HBACK,3,M,A,4,0,0
748,0,1.6,0.579972974,HBACK,1,F,A,2,0,0
749,0,0.55,0.351429593,UTE,4,M,A,5,0,0
750,0,0.83,0.242304055,STNWG,4,M,A,1,0,0
751,0,2.03,0.175933853,SEDAN,3,M,A,4,0,0
752,0,2.57,0.23211832,STNWG,4,F,A,4,0,0
753,0,1.73,0.410438753,HBACK,2,F,A,4,0,0
754,0,1.79,0.937969977,HBACK,3,F,A,6,0,0
755,0,1.33,0.064550158,SEDAN,3,M,A,2,0,0
756,0,1.01,0.661334389,SEDAN,4,F,A,3,0,0
757,0,0.88,0.608435514,STNWG,4,F,A,3,0,0
758,0,1.65,0.711282492,HBACK,2,F,A,2,0,0
759,0,0.94,0.936790508,HBACK,3,F,A,5,0,0
760,0,1.58,0.072381981,SEDAN,2,M,A,4,0,0
761,0,1.22,0.655188292,SEDAN,3,F,A,6,0,0
762,0,0.83,0.657426354,HBACK,3,F,A,4,0,0
763,0,2.46,0.348516942,UTE,2,M,A,2,0,0
764,0,1.89,0.57067577,HBACK,1,F,A,1,0,0
765,0,1.34,0.652928871,HBACK,2,M,A,2,0,0
766,0,2.81,0.10719373,STNWG,2,F,A,3,0,0
767,0,0.77,0.934833271,SEDAN,4,F,A,4,0,0
768,0,3.03,0.170369675,UTE,1,M,A,3,0,0
769,0,1.16,0.071042311,HBACK,4,F,A,4,0,0
770,0,3.38,0.714918681,STNWG,2,M,A,3,0,0
771,0,0.69,0.088611457,SEDAN,4,F,A,2,0,0
772,0,1.86,0.937530785,HBACK,2,M,A,3,0,0
773,0,1.54,0.12023849,HBACK,1,F,A,1,0,0
774,0,1.6,0.238934139,HBACK,3,F,A,4,0,0
775,0,5.41,0.101458894,STNWG,1,M,A,1,0,0
776,0,1.4,0.223060077,TRUCK,3,M,A,2,0,0
777,0,2.09,0.684686762,SEDAN,2,M,A,4,0,0
778,0,1.67,0.086490789,HBACK,1,M,A,2,0,0
779,0,1.47,0.310482587,SEDAN,3,F,A,3,0,0
780,0,2.28,0.317767204,HBACK,4,M,A,2,0,0
781,0,2.08,0.318857596,HBACK,1,F,A,6,0,0
782,0,5.18,0.982896078,STNWG,1,F,A,4,0,0
783,0,2.12,0.693282349,STNWG,4,F,A,3,0,0
784,0,1.41,0.348669422,UTE,3,F,A,3,0,0
785,0,0.84,0.027304417,SEDAN,4,M,A,2,0,0
786,0,1.71,0.596694013,HBACK,1,M,A,4,0,0
787,0,1.79,0.418999034,SEDAN,3,M,A,5,0,0
788,0,0.51,0.624668361,SEDAN,4,F,A,3,0,0
789,0,4.26,0.288342473,STNWG,2,F,A,2,0,0
790,0,0.81,0.961353286,SEDAN,4,M,A,5,0,0
791,0,2.66,0.662988253,HBACK,3,M,A,3,0,0
792,0,1.83,0.095816031,STNWG,2,F,A,2,0,0
793,0,1.36,0.251223185,SEDAN,3,F,A,6,0,0
794,0,2.12,0.067198416,TRUCK,3,M,A,2,0,0
795,0,1.18,0.185044817,SEDAN,3,M,A,4,0,0
796,0,1.52,0.407850804,HBACK,1,F,A,2,0,0
797,0,1,0.189921292,SEDAN,3,M,A,3,0,0
798,0,1.89,0.927719015,HBACK,2,M,A,2,0,0
799,0,0.5,0.56194327,HBACK,4,M,A,3,0,0
800,0,1.91,0.22747199,SEDAN,2,M,A,4,0,0
801,0,0.63,0.644918392,SEDAN,4,M,A,4,0,0
802,0,1.16,0.120858697,HBACK,3,F,A,5,0,0
803,0,1.38,0.930297502,HBACK,1,F,A,1,0,0
804,0,1.1,0.47588255,SEDAN,3,F,A,4,0,0
805,0,3.9,0.34835595,UTE,1,M,A,4,0,0
806,0,1.13,0.320235748,STNWG,4,F,A,2,0,0
807,0,1.33,0.337977065,SEDAN,4,M,A,4,0,0
808,0,1.87,0.340747496,HBACK,2,F,A,5,0,0
809,0,1.43,0.124538617,SEDAN,2,F,A,3,0,0
810,0,1.38,0.694210633,HBACK,1,F,A,3,0,0
811,0,1.02,0.9510433,SEDAN,3,F,A,2,0,0
812,0,1.15,0.616598556,STNWG,3,F,A,2,0,0
813,0,1.25,0.17608378,SEDAN,3,F,A,6,0,0
814,0,1.83,0.646556801,SEDAN,2,F,A,5,0,0
815,0,9.65,0.312937429,SEDAN,3,M,A,3,0,0
816,0,1.15,0.318161246,HBACK,2,M,A,3,0,0
817,0,0.73,0.642203819,HBACK,4,F,A,4,0,0
818,0,4.1,0.089356744,STNWG,2,F,A,4,0,0
819,0,1.2,0.67544005,STNWG,4,F,A,3,0,0
820,0,1.07,0.330679195,STNWG,4,M,A,6,0,0
821,0,6.55,0.568336864,STNWG,1,M,A,5,0,0
822,0,0.93,0.737428835,COUPE,4,M,A,3,0,0
823,0,2.24,0.689661939,SEDAN,2,F,A,5,0,0
824,0,0.93,0.618047738,HBACK,3,F,A,3,0,0
825,0,2.77,0.402609958,SEDAN,1,F,A,4,0,0
826,0,4.38,0.310976925,STNWG,2,F,A,3,0,0
827,0,2.45,0.929461711,STNWG,3,M,A,5,0,0
828,0,1.25,0.681256267,SEDAN,3,F,A,3,0,0
829,0,1.5,0.668051904,HBACK,1,F,A,2,0,0
830,0,1.77,0.346393288,SEDAN,2,M,A,6,0,0
831,0,2.81,0.574611726,STNWG,4,M,A,6,0,0
832,0,0.77,0.185374579,HBACK,3,F,A,4,0,0
833,0,0.96,0.058148857,SEDAN,4,F,A,2,0,0
834,0,1.6,0.51136928,SEDAN,3,M,A,5,0,0
835,0,1.83,0.458337474,UTE,1,M,A,4,0,0
836,0,1.85,0.322854797,SEDAN,2,M,A,5,0,0
837,0,4.64,0.546748898,STNWG,1,M,A,2,0,0
838,0,1.52,0.860901454,HBACK,1,F,A,1,0,0
839,0,1.49,0.972032663,UTE,3,M,A,4,0,0
840,0,2.77,0.238965952,STNWG,1,M,A,6,0,0
841,0,1.1,0.284220081,TRUCK,4,M,A,1,0,0
842,0,0.97,0.321645025,HBACK,4,F,A,4,0,0
843,0,1.35,0.923438094,HBACK,2,F,A,2,0,0
844,0,0.42,0.274037287,SEDAN,4,M,A,5,0,0
845,0,1.34,0.254444877,STNWG,4,M,A,5,0,0
846,0,0.92,0.924069914,HBACK,3,F,A,3,0,0
847,0,1.67,0.087800823,SEDAN,3,F,A,5,0,0
848,0,1.94,0.486644911,HBACK,1,F,A,1,0,0
849,0,1.49,0.565607642,STNWG,4,F,A,3,0,0
850,0,1.26,0.410060164,HDTOP,4,M,A,2,0,0
851,0,1.86,0.384215665,HBACK,1,F,A,5,0,0
852,0,1.46,0.227428788,SEDAN,3,F,A,5,0,0
853,0,1.06,0.428017858,UTE,4,M,A,2,0,0
854,0,2.18,0.999334465,SEDAN,2,M,A,3,0,0
855,0,2.26,0.898898678,STNWG,2,F,A,3,0,0
856,0,5.77,0.232564813,STNWG,2,M,A,4,0,0
857,0,1.07,0.35066395,HBACK,4,F,A,2,0,0
858,0,2.5,0.279650948,STNWG,3,F,A,3,0,0
859,0,0.6,0.42414127,MIBUS,4,F,A,4,0,0
860,0,1.4,0.716615543,HBACK,3,F,A,6,0,0
861,0,1.98,0.316815502,HBACK,2,F,A,2,0,0
862,0,0.84,0.408603765,SEDAN,4,M,A,2,0,0
863,0,0.32,0.453824864,HBACK,4,F,A,1,0,0
864,0,1.74,0.345751653,SEDAN,2,F,A,4,0,0
865,0,1.24,0.226110818,TRUCK,3,M,A,4,0,0
866,0,0.63,0.216327705,PANVN,4,M,A,3,0,0
867,0,2.01,0.183443289,SEDAN,2,F,A,4,0,0
868,0,3.95,0.259132396,PANVN,1,M,A,4,0,0
869,0,5.65,0.268558492,STNWG,1,M,A,2,0,0
870,0,2.6,0.919175488,SEDAN,1,M,A,2,0,0
871,0,1.81,0.739655644,UTE,2,M,A,3,0,0
872,0,2.71,0.546117075,STNWG,1,F,A,6,0,0
873,0,4.83,0.638477424,HDTOP,1,M,A,2,0,0
874,0,1.21,0.945858893,HBACK,2,F,A,1,0,0
875,0,1.75,0.664527633,STNWG,2,M,A,4,0,0
876,0,1.85,0.942542727,SEDAN,3,F,A,5,0,0
877,0,2.09,0.678527242,STNWG,4,M,A,5,0,0
878,0,0.87,0.967162387,HBACK,3,F,A,2,0,0
879,0,0.43,0.305374605,SEDAN,4,M,A,2,0,0
880,0,1.57,0.74562994,HBACK,1,F,A,5,0,0
881,0,2.01,0.267019779,SEDAN,2,F,A,2,0,0
882,0,1.54,0.237460188,SEDAN,3,F,A,5,0,0
883,0,1.31,0.679606496,HBACK,3,F,A,1,0,0
884,0,1.94,0.29410365,SEDAN,1,M,A,4,0,0
885,0,1.94,0.390060012,STNWG,4,M,A,5,0,0
886,0,1.78,0.708705951,SEDAN,2,F,A,6,0,0
887,0,1.96,0.632683415,HBACK,2,F,A,2,0,0
888,0,1.4,0.612756483,HBACK,1,M,A,3,0,0
889,0,1.31,0.639611145,SEDAN,3,F,A,3,0,0
